key,day_of_month,avg_units,avg_values,num_observations
Flipkart_ASPLU4M,29,294.6,52146.4406779661,10
Flipkart_ASPLU4M,30,292.3,51240.0,10
Flipkart_ASPLU4M,31,295.1666666666667,50514.68926553673,6
Flipkart_BMBBA4,1,795.1818181818181,73109.67114444514,11
Flipkart_BMBBA4,2,711.6363636363636,65429.33482970067,11
Flipkart_BMBBA4,3,645.5454545454545,59352.5583028743,11
Flipkart_BMBBA4,4,571.1818181818181,52514.98745286569,11
Flipkart_BMBBA4,5,597.0,54890.388341185804,11
Flipkart_BMBBA4,6,509.8181818181818,46872.71462014651,11
Flipkart_BMBBA4,7,545.0909090909091,50117.76635269942,11
Flipkart_BMBBA4,8,475.8181818181818,43751.0014947704,11
Flipkart_BMBBA4,9,467.3636363636364,42974.35269490964,11
Flipkart_BMBBA4,10,403.54545454545456,37108.0085479107,11
Flipkart_BMBBA4,11,412.6363636363636,37941.663845182266,11
Flipkart_BMBBA4,12,391.8181818181818,36025.21684869073,11
Flipkart_BMBBA4,13,393.8181818181818,36208.88095433433,11
Flipkart_BMBBA4,14,401.09090909090907,36877.367235541955,11
Flipkart_BMBBA4,15,498.54545454545456,45842.43728078553,11
Flipkart_BMBBA4,16,427.09090909090907,39272.08181692961,11
Flipkart_BMBBA4,17,455.27272727272725,41864.356166337275,11
Flipkart_BMBBA4,18,464.6363636363636,42723.137900024725,11
Flipkart_BMBBA4,19,418.8181818181818,38513.39021763906,11
Flipkart_BMBBA4,20,427.3636363636364,39296.36982979283,11
Flipkart_BMBBA4,21,445.45454545454544,40960.467076626584,11
Flipkart_BMBBA4,22,438.8181818181818,40351.455331710684,11
Flipkart_BMBBA4,23,410.54545454545456,37752.4570530695,11
Flipkart_BMBBA4,24,431.3636363636364,39667.52705555178,11
Flipkart_BMBBA4,25,423.6363636363636,38957.90569742143,11
Flipkart_BMBBA4,26,374.8,34465.407554043835,10
Flipkart_BMBBA4,27,409.2,37627.90892519166,10
Flipkart_BMBBA4,28,389.4,35806.39527326097,10
Flipkart_BMBBA4,29,441.0,40552.44965933957,10
Flipkart_BMBBA4,30,501.3,46097.75344825515,10
Flipkart_BMBBA4,31,449.5,41340.36793638187,6
Flipkart_CEBP2E,1,414.72727272727275,130491.0434631508,11
Flipkart_CEBP2E,2,561.5454545454545,176729.38059720318,11
Flipkart_CEBP2E,3,260.27272727272725,81863.34232151276,11
Flipkart_CEBP2E,4,223.4,70240.66029679423,10
Flipkart_CEBP2E,5,192.36363636363637,60504.68413362197,11
Flipkart_CEBP2E,6,165.63636363636363,52080.16748051713,11
Flipkart_CEBP2E,7,200.0909090909091,62908.06373206343,11
Flipkart_CEBP2E,8,293.54545454545456,92328.53869898114,11
Flipkart_CEBP2E,9,222.4,69946.17681434161,10
Flipkart_CEBP2E,10,220.36363636363637,69325.74910117377,11
Flipkart_CEBP2E,11,279.90909090909093,88056.90459074116,11
Flipkart_CEBP2E,12,135.0,42429.727400575706,11
Flipkart_CEBP2E,13,178.36363636363637,56103.11762123518,11
Flipkart_CEBP2E,14,217.0,68237.45881482506,11
Flipkart_CEBP2E,15,185.45454545454547,58320.98692144028,11
Flipkart_CEBP2E,16,148.9090909090909,46791.897419828216,11
Flipkart_CEBP2E,17,384.2,120873.93694794152,10
Flipkart_CEBP2E,18,762.9090909090909,240121.97221585643,11
Flipkart_CEBP2E,19,717.1,225698.89118644068,10
Flipkart_CEBP2E,20,302.6363636363636,95190.95122110154,11
Flipkart_CEBP2E,21,427.27272727272725,134397.48496642438,11
Flipkart_CEBP2E,22,468.8181818181818,147486.51670976647,11
Flipkart_CEBP2E,23,354.72727272727275,111531.74822584125,11
Flipkart_CEBP2E,24,361.8181818181818,113807.84829462158,11
Flipkart_CEBP2E,25,366.90909090909093,115411.05269535515,11
Flipkart_CEBP2E,26,306.1,96283.03931718973,10
Flipkart_CEBP2E,27,316.5,99540.24541888462,10
Flipkart_CEBP2E,28,319.55555555555554,100508.0726889952,9
Flipkart_CEBP2E,29,287.3,90303.91796125751,10
Flipkart_CEBP2E,30,267.6,84086.39762590762,10
Flipkart_CEBP2E,31,237.33333333333334,74582.24519774015,6
Flipkart_CEBP3E,1,32.666666666666664,15786.305084745763,3
Flipkart_CEBP3E,2,39.333333333333336,19008.000000000004,3
Flipkart_CEBP3E,3,44.0,21263.186440677975,3
Flipkart_CEBP3E,4,37.0,17880.406779661018,3
Flipkart_CEBP3E,5,39.333333333333336,19008.0,3
Flipkart_CEBP3E,6,65.33333333333333,31572.610169491527,3
Flipkart_CEBP3E,7,75.0,36244.06779661017,3
Flipkart_CEBP3E,8,115.33333333333333,55735.322033898316,3
Flipkart_CEBP3E,9,104.0,50258.44067796611,3
Flipkart_CEBP3E,10,77.33333333333333,37371.66101694916,3
Flipkart_CEBP3E,11,100.33333333333333,48486.50847457629,3
Flipkart_CEBP3E,12,113.66666666666667,54929.89830508473,3
Flipkart_CEBP3E,13,109.33333333333333,52835.79661016949,3
Flipkart_CEBP3E,14,94.66666666666667,45748.06779661018,3
Flipkart_CEBP3E,15,116.33333333333333,56218.576271186445,3
Flipkart_CEBP3E,16,173.66666666666666,83925.15254237287,3
Flipkart_CEBP3E,17,200.66666666666666,96973.01694915253,3
Flipkart_CEBP3E,18,106.33333333333333,51386.03389830509,3
Flipkart_CEBP3E,19,112.33333333333333,54285.559322033914,3
Flipkart_CEBP3E,20,47.666666666666664,23035.1186440678,3
Flipkart_CEBP3E,21,57.0,27541.016949152545,3
Flipkart_CEBP3E,22,71.0,34309.55932203391,3
Flipkart_CEBP3E,23,64.66666666666667,31250.440677966108,3
Flipkart_CEBP3E,24,41.333333333333336,19974.508474576276,3
Flipkart_CEBP3E,25,112.66666666666667,54446.64406779661,3
Flipkart_CEBP3E,26,63.666666666666664,30765.69491525424,3
Flipkart_CEBP3E,27,68.33333333333333,33022.372881355936,3
Flipkart_CEBP3E,28,70.66666666666667,34149.220338983054,3
Flipkart_CEBP3E,29,64.0,30928.27118644068,2
Flipkart_CEBP3E,30,63.5,30686.644067796617,2
Flipkart_CEBP3E,31,36.5,17638.779661016953,2
Flipkart_CEBR1,1,2780.181818181818,454697.5605969354,11
Flipkart_CEBR1,2,2864.818181818182,469845.7572092703,11
Flipkart_CEBR1,3,2213.4545454545455,362658.3703808247,11
Flipkart_CEBR1,4,2116.4545454545455,347160.12064442236,11
Flipkart_CEBR1,5,2170.0,356052.74998465244,11
Flipkart_CEBR1,6,1721.090909090909,282093.8786541133,11
Flipkart_CEBR1,7,1588.4545454545455,260137.57601339553,11
Flipkart_CEBR1,8,1187.8181818181818,194161.43378328413,11
Flipkart_CEBR1,9,1877.8181818181818,307930.742145923,11
Flipkart_CEBR1,10,1782.090909090909,292103.41645981005,11
Flipkart_CEBR1,11,1138.5454545454545,186449.3175428897,11
Flipkart_CEBR1,12,1290.909090909091,211459.91660612298,11
Flipkart_CEBR1,13,1172.2727272727273,191680.92571909455,11
Flipkart_CEBR1,14,1116.5454545454545,181865.46128717976,11
Flipkart_CEBR1,15,1268.909090909091,206888.29796926703,11
Flipkart_CEBR1,16,1221.8181818181818,199499.78064297492,11
Flipkart_CEBR1,17,1199.6363636363637,195851.68597189477,11
Flipkart_CEBR1,18,2939.6363636363635,482413.2338661255,11
Flipkart_CEBR1,19,3437.0,565021.5210808986,11
Flipkart_CEBR1,20,2001.090909090909,328149.90033282357,11
Flipkart_CEBR1,21,1911.3636363636363,313244.72935677716,11
Flipkart_CEBR1,22,1496.3636363636363,244679.2706803925,11
Flipkart_CEBR1,23,1552.3636363636363,254180.9743852432,11
Flipkart_CEBR1,24,1436.7272727272727,234956.17675439714,11
Flipkart_CEBR1,25,1675.8181818181818,274631.50733574503,11
Flipkart_CEBR1,26,1469.0,240539.2561786958,10
Flipkart_CEBR1,27,1163.3,190236.9194851413,10
Flipkart_CEBR1,28,1731.7,283763.1227044733,10
Flipkart_CEBR1,29,2149.7,351574.1707397697,10
Flipkart_CEBR1,30,1816.9,297321.21821256704,10
Flipkart_CEBR1,31,2213.6666666666665,363003.83092305943,6
Flipkart_CGFR1,1,1882.7272727272727,139602.59422532396,11
Flipkart_CGFR1,2,1715.0,127134.0398442308,11
Flipkart_CGFR1,3,1560.090909090909,115621.30291279453,11
Flipkart_CGFR1,4,1548.090909090909,114676.230513597,11
Flipkart_CGFR1,5,1479.909090909091,109620.02602226636,11
Flipkart_CGFR1,6,1391.2727272727273,103056.58615582106,11
Flipkart_CGFR1,7,1316.090909090909,97534.35131212256,11
Flipkart_CGFR1,8,1255.3636363636363,92989.5983673492,11
Flipkart_CGFR1,9,1179.1818181818182,87378.54068094191,11
Flipkart_CGFR1,10,1106.090909090909,81970.49830783765,11
Flipkart_CGFR1,11,1182.090909090909,87590.38835030362,11
Flipkart_CGFR1,12,1132.7272727272727,83932.7087977793,11
Flipkart_CGFR1,13,1171.1818181818182,86829.16667630454,11
Flipkart_CGFR1,14,1019.0,75554.59659716477,11
Flipkart_CGFR1,15,1110.1818181818182,82277.74599007457,11
Flipkart_CGFR1,16,1199.4545454545455,88858.75711165294,11
Flipkart_CGFR1,17,1185.0,87780.1651618703,11
Flipkart_CGFR1,18,1252.8181818181818,92762.78215188341,11
Flipkart_CGFR1,19,1289.8181818181818,95463.38676176629,11
Flipkart_CGFR1,20,1173.2727272727273,86923.02826826078,11
Flipkart_CGFR1,21,1187.909090909091,87998.34826037142,11
Flipkart_CGFR1,22,1191.6363636363637,88276.3566116702,11
Flipkart_CGFR1,23,1175.909090909091,87118.76779038433,11
Flipkart_CGFR1,24,1172.0,86785.04813191369,11
Flipkart_CGFR1,25,1145.909090909091,84881.58768480587,11
Flipkart_CGFR1,26,1200.5,88916.72542119995,10
Flipkart_CGFR1,27,1269.4,94057.96040697796,10
Flipkart_CGFR1,28,1294.1,95884.58296455666,10
Flipkart_CGFR1,29,1336.8,99063.84753799402,10
Flipkart_CGFR1,30,1432.3,106147.09189561615,10
Flipkart_CGFR1,31,1489.5,110285.75208513794,6
Flipkart_CGFR2,1,9.0,1510.1694915254238,1
Flipkart_CGFR2,2,16.0,2684.7457627118647,1
Flipkart_CGFR2,3,4.0,671.1864406779662,1
Flipkart_CGFR2,4,3.0,503.38983050847463,1
Flipkart_CGFR2,5,3.0,503.38983050847463,1
Flipkart_CGFR2,6,15.0,2516.9491525423728,1
Flipkart_CGFR2,7,14.0,2364.406779661017,1
Flipkart_CGFR2,8,12.0,2051.6949152542375,1
Flipkart_CGFR2,9,34.0,5792.796610169491,1
Flipkart_CGFR2,10,25.0,4259.745762711865,1
Flipkart_CGFR2,11,15.0,2539.8305084745766,1
Flipkart_CGFR2,12,18.0,3020.3389830508477,1
Flipkart_CGFR2,13,5.0,838.9830508474577,1
Flipkart_CGFR2,14,8.0,1342.3728813559323,1
Flipkart_CGFR2,15,3.0,507.2033898305085,2
Flipkart_CGFR2,16,12.0,2013.5593220338983,1
Flipkart_CGFR2,17,3.5,596.8220338983051,2
Flipkart_CGFR2,18,8.5,1445.3389830508477,2
Flipkart_CGFR2,19,4.5,764.6186440677966,2
Flipkart_CGFR2,20,11.0,1845.7627118644068,1
Flipkart_CGFR2,21,5.5,926.6949152542375,2
Flipkart_CGFR2,22,6.5,1102.1186440677966,2
Flipkart_CGFR2,23,13.5,2293.8559322033902,2
Flipkart_CGFR2,24,9.5,1615.0423728813562,2
Flipkart_CGFR2,25,5.5,940.042372881356,2
Flipkart_CGFR2,26,6.0,1023.9406779661018,2
Flipkart_CGFR2,27,67.0,11444.49152542373,1
Flipkart_CGFR2,28,30.5,5201.694915254237,2
Flipkart_CGFR2,29,8.0,1342.3728813559323,1
Flipkart_CGFR2,30,6.0,1006.7796610169491,1
Flipkart_CGFR2,31,6.0,1006.7796610169491,1
Flipkart_CSGP2E,1,1891.7272727272727,401517.85127476655,11
Flipkart_CSGP2E,2,2022.0,429200.644399773,11
Flipkart_CSGP2E,3,1716.3636363636363,364323.93053524813,11
Flipkart_CSGP2E,4,1343.0,285040.59329627804,11
Flipkart_CSGP2E,5,1398.090909090909,296740.698710514,11
Flipkart_CSGP2E,6,1165.5454545454545,247377.71223006508,11
Flipkart_CSGP2E,7,1208.8181818181818,256564.7431611035,11
Flipkart_CSGP2E,8,1164.0,247055.26902846934,11
Flipkart_CSGP2E,9,1220.5454545454545,259058.0970101841,11
Flipkart_CSGP2E,10,1031.3636363636363,218898.1808620139,11
Flipkart_CSGP2E,11,1100.5454545454545,233582.32412562764,11
Flipkart_CSGP2E,12,1177.3636363636363,249888.0271150102,11
Flipkart_CSGP2E,13,983.8181818181819,208788.70472797015,11
Flipkart_CSGP2E,14,864.7272727272727,183516.59838636997,11
Flipkart_CSGP2E,15,1253.0,265963.99404162954,11
Flipkart_CSGP2E,16,1066.0,227231.86501162688,11
Flipkart_CSGP2E,17,950.4545454545455,202768.98160213308,11
Flipkart_CSGP2E,18,1030.5454545454545,219945.7895204232,11
Flipkart_CSGP2E,19,1026.2727272727273,219825.10772075166,11
Flipkart_CSGP2E,20,983.6363636363636,210562.45440544104,11
Flipkart_CSGP2E,21,960.5454545454545,205263.27295734317,11
Flipkart_CSGP2E,22,1232.4545454545455,262634.54300858907,11
Flipkart_CSGP2E,23,1453.090909090909,309540.08276527404,11
Flipkart_CSGP2E,24,1054.2727272727273,224839.13259409682,11
Flipkart_CSGP2E,25,1239.7272727272727,264368.3217922999,11
Flipkart_CSGP2E,26,1165.6,248589.7330152477,10
Flipkart_CSGP2E,27,1067.6,227234.32039283682,10
Flipkart_CSGP2E,28,1085.3,231264.1400896661,10
Flipkart_CSGP2E,29,1295.7,276317.26910185197,10
Flipkart_CSGP2E,30,1098.3,234524.79610724124,10
Flipkart_CSGP2E,31,977.5,209764.13301884997,6
Flipkart_CSGP2F,1,54.5,13556.779661016952,2
Flipkart_CSGP2F,2,80.5,20027.728813559326,2
Flipkart_CSGP2F,3,57.0,14184.338983050848,2
Flipkart_CSGP2F,4,38.5,9579.932203389832,2
Flipkart_CSGP2F,5,23.0,5725.830508474577,3
Flipkart_CSGP2F,6,37.333333333333336,9293.717514124295,3
Flipkart_CSGP2F,7,25.0,6223.3446327683605,3
Flipkart_CSGP2F,8,36.333333333333336,9043.615819209039,3
Flipkart_CSGP2F,9,37.0,9209.581920903955,3
Flipkart_CSGP2F,10,34.0,8463.887005649718,3
Flipkart_CSGP2F,11,31.0,7717.039548022599,3
Flipkart_CSGP2F,12,30.333333333333332,7551.457627118642,3
Flipkart_CSGP2F,13,26.0,6472.677966101695,3
Flipkart_CSGP2F,14,37.666666666666664,9374.01129943503,3
Flipkart_CSGP2F,15,37.666666666666664,9375.16384180791,3
Flipkart_CSGP2F,16,41.333333333333336,10283.75141242938,3
Flipkart_CSGP2F,17,36.333333333333336,9038.237288135593,3
Flipkart_CSGP2F,18,37.666666666666664,9366.32768361582,3
Flipkart_CSGP2F,19,35.0,8707.457627118643,3
Flipkart_CSGP2F,20,42.333333333333336,10528.090395480227,3
Flipkart_CSGP2F,21,40.333333333333336,10030.576271186443,3
Flipkart_CSGP2F,22,43.333333333333336,10779.72881355932,3
Flipkart_CSGP2F,23,46.0,11442.440677966102,3
Flipkart_CSGP2F,24,40.666666666666664,10116.632768361582,3
Flipkart_CSGP2F,25,36.666666666666664,9118.531073446327,3
Flipkart_CSGP2F,26,35.0,8703.61581920904,3
Flipkart_CSGP2F,27,37.0,9202.66666666667,3
Flipkart_CSGP2F,28,43.0,10696.745762711864,3
Flipkart_CSGP2F,29,35.5,8834.813559322034,2
Flipkart_CSGP2F,30,50.5,12566.745762711862,2
Flipkart_CSGP2F,31,47.0,11693.694915254237,2
Flipkart_CSGP3,1,62.0,19965.932203389828,4
Flipkart_CSGP3,2,63.75,20530.10169491525,4
Flipkart_CSGP3,3,53.5,17232.711864406778,4
Flipkart_CSGP3,4,45.0,14491.66101694915,4
Flipkart_CSGP3,5,45.5,14656.101694915254,4
Flipkart_CSGP3,6,34.333333333333336,11060.158192090394,3
Flipkart_CSGP3,7,35.0,11274.06779661017,4
Flipkart_CSGP3,8,33.5,10789.322033898305,4
Flipkart_CSGP3,9,44.0,14172.101694915253,4
Flipkart_CSGP3,10,45.25,14574.813559322032,4
Flipkart_CSGP3,11,55.25,17797.627118644064,4
Flipkart_CSGP3,12,56.25,18120.915254237287,4
Flipkart_CSGP3,13,44.8,14432.894915254237,5
Flipkart_CSGP3,14,31.2,10050.942372881354,5
Flipkart_CSGP3,15,61.5,19812.67796610169,4
Flipkart_CSGP3,16,54.4,17510.95593220339,5
Flipkart_CSGP3,17,31.4,10102.996610169492,5
Flipkart_CSGP3,18,37.5,12080.610169491527,4
Flipkart_CSGP3,19,36.8,11855.389830508473,5
Flipkart_CSGP3,20,30.0,9667.769491525423,5
Flipkart_CSGP3,21,21.2,6831.0372881355925,5
Flipkart_CSGP3,22,37.4,12047.647457627112,5
Flipkart_CSGP3,23,36.6,11790.359322033899,5
Flipkart_CSGP3,24,35.6,11466.101694915253,5
Flipkart_CSGP3,25,51.0,16430.345762711862,5
Flipkart_CSGP3,26,53.6,17265.30169491525,5
Flipkart_CSGP3,27,44.2,14242.42711864407,5
Flipkart_CSGP3,28,62.8,20237.315254237288,5
Flipkart_CSGP3,29,16.75,5397.644067796609,4
Flipkart_CSGP3,30,37.0,11914.305084745763,4
Flipkart_CSGP3,31,19.333333333333332,6228.361581920904,3
Flipkart_DCPCLSS,1,317.90909090909093,14144.260400616333,11
Flipkart_DCPCLSS,2,295.90909090909093,13165.4468412943,11
Flipkart_DCPCLSS,3,286.54545454545456,12748.84437596302,11
Flipkart_DCPCLSS,4,229.36363636363637,10204.738058551618,11
Flipkart_DCPCLSS,5,237.54545454545453,10568.75963020031,11
Flipkart_DCPCLSS,6,215.72727272727272,9598.035439137135,11
Flipkart_DCPCLSS,7,212.0,9432.203389830509,11
Flipkart_DCPCLSS,8,208.27272727272728,9266.371340523883,11
Flipkart_DCPCLSS,9,202.0,8987.28813559322,11
Flipkart_DCPCLSS,10,181.36363636363637,8069.144838212635,11
Flipkart_DCPCLSS,11,174.0,7741.525423728814,11
Flipkart_DCPCLSS,12,170.1818181818182,7571.648690292758,11
Flipkart_DCPCLSS,13,165.27272727272728,7353.235747303544,11
Flipkart_DCPCLSS,14,139.9090909090909,6224.768875192603,11
Flipkart_DCPCLSS,15,173.1818181818182,7705.123266563945,11
Flipkart_DCPCLSS,16,178.54545454545453,7936.15562403698,11
Flipkart_DCPCLSS,17,158.8181818181818,7066.063174114021,11
Flipkart_DCPCLSS,18,162.72727272727272,7239.9845916795075,11
Flipkart_DCPCLSS,19,159.1818181818182,7082.241910631742,11
Flipkart_DCPCLSS,20,150.63636363636363,6702.041602465332,11
Flipkart_DCPCLSS,21,157.54545454545453,7007.657935285054,11
Flipkart_DCPCLSS,22,157.0,6985.169491525425,11
Flipkart_DCPCLSS,23,150.63636363636363,6702.041602465332,11
Flipkart_DCPCLSS,24,143.72727272727272,6394.64560862866,11
Flipkart_DCPCLSS,25,155.63636363636363,6924.013867488443,11
Flipkart_DCPCLSS,26,150.8,6707.364406779661,10
Flipkart_DCPCLSS,27,155.6,6921.991525423729,10
Flipkart_DCPCLSS,28,157.8,7019.338983050848,10
Flipkart_DCPCLSS,29,186.5,8296.77966101695,10
Flipkart_DCPCLSS,30,175.4,7803.457627118643,10
Flipkart_DCPCLSS,31,199.5,8876.059322033898,6
Flipkart_DCPGMSS,1,89.7,3990.8898305084745,10
Flipkart_DCPGMSS,2,91.77777777777777,4083.3333333333335,9
Flipkart_DCPGMSS,3,78.0,3470.338983050847,10
Flipkart_DCPGMSS,4,67.81818181818181,3017.3343605546993,11
Flipkart_DCPGMSS,5,67.6,3007.6271186440677,10
Flipkart_DCPGMSS,6,59.2,2633.8983050847455,10
Flipkart_DCPGMSS,7,63.5,2825.2118644067796,10
Flipkart_DCPGMSS,8,58.5,2602.7542372881358,10
Flipkart_DCPGMSS,9,63.888888888888886,2842.1186440677966,9
Flipkart_DCPGMSS,10,51.7,2300.21186440678,10
Flipkart_DCPGMSS,11,66.25,2947.563559322034,8
Flipkart_DCPGMSS,12,58.0,2580.508474576271,9
Flipkart_DCPGMSS,13,55.77777777777778,2481.638418079096,9
Flipkart_DCPGMSS,14,51.3,2282.415254237288,10
Flipkart_DCPGMSS,15,54.6,2429.237288135593,10
Flipkart_DCPGMSS,16,55.111111111111114,2451.9774011299432,9
Flipkart_DCPGMSS,17,54.55555555555556,2427.25988700565,9
Flipkart_DCPGMSS,18,51.888888888888886,2308.6158192090393,9
Flipkart_DCPGMSS,19,47.9,2131.14406779661,10
Flipkart_DCPGMSS,20,53.888888888888886,2397.5988700564976,9
Flipkart_DCPGMSS,21,57.111111111111114,2540.960451977401,9
Flipkart_DCPGMSS,22,55.0,2446.638418079096,9
Flipkart_DCPGMSS,23,57.22222222222222,2545.9039548022597,9
Flipkart_DCPGMSS,24,58.5,2602.3093220338983,8
Flipkart_DCPGMSS,25,69.125,3075.4766949152545,8
Flipkart_DCPGMSS,26,79.66666666666667,3544.491525423729,6
Flipkart_DCPGMSS,27,56.625,2519.3326271186443,8
Flipkart_DCPGMSS,28,73.0,3247.881355932204,7
Flipkart_DCPGMSS,29,53.77777777777778,2392.6553672316386,9
Flipkart_DCPGMSS,30,75.42857142857143,3355.9322033898306,7
Flipkart_DCPGMSS,31,72.8,3238.983050847458,5
Flipkart_DLPCBS1,1,20.333333333333332,3006.638418079096,3
Flipkart_DLPCBS1,2,15.5,2298.728813559322,2
Flipkart_DLPCBS1,3,7.5,1105.614406779661,4
Flipkart_DLPCBS1,4,15.0,2224.576271186441,2
Flipkart_DLPCBS1,6,3.3333333333333335,494.35028248587577,3
Flipkart_DLPCBS1,7,11.0,1631.35593220339,3
Flipkart_DLPCBS1,8,5.0,741.5254237288136,3
Flipkart_DLPCBS1,9,7.0,1038.1355932203392,3
Flipkart_DLPCBS1,10,3.0,444.91525423728814,3
Flipkart_DLPCBS1,11,8.0,1186.4406779661017,5
Flipkart_DLPCBS1,12,5.5,815.6779661016949,4
Flipkart_DLPCBS1,13,14.333333333333334,2125.706214689266,3
Flipkart_DLPCBS1,14,11.75,1715.8898305084747,4
Flipkart_DLPCBS1,15,6.6,888.0508474576272,5
Flipkart_DLPCBS1,16,7.0,944.7033898305084,4
Flipkart_DLPCBS1,17,5.0,732.6271186440678,3
Flipkart_DLPCBS1,18,12.5,1853.813559322034,2
Flipkart_DLPCBS1,19,6.333333333333333,939.2655367231638,3
Flipkart_DLPCBS1,20,5.2,771.1864406779662,5
Flipkart_DLPCBS1,21,7.5,1112.2881355932204,4
Flipkart_DLPCBS1,22,11.0,1631.35593220339,2
Flipkart_DLPCBS1,23,1.0,148.3050847457627,1
Flipkart_DLPCBS1,25,1.0,148.3050847457627,1
Flipkart_DLPCBS1,26,2.0,296.6101694915254,1
Flipkart_DLPCBS1,27,3.0,391.5254237288136,3
Flipkart_DLPCBS1,28,23.0,3330.932203389831,3
Flipkart_DLPCBS1,29,18.5,2543.4322033898306,2
Flipkart_DLPCBS1,30,17.0,2361.0169491525426,1
Flipkart_DLPCBS1,31,12.0,1779.6610169491528,2
Flipkart_DLPGMSN,1,125.72727272727273,11188.13559322034,11
Flipkart_DLPGMSN,2,119.0,10589.522342064716,11
Flipkart_DLPGMSN,3,113.0,10055.624036979969,11
Flipkart_DLPGMSN,4,92.18181818181819,8203.158705701078,11
Flipkart_DLPGMSN,5,99.9090909090909,8890.215716486902,11
Flipkart_DLPGMSN,6,103.0909090909091,9173.343605546996,11
Flipkart_DLPGMSN,7,86.0,7654.160246533127,11
Flipkart_DLPGMSN,8,92.0,8186.440677966102,11
Flipkart_DLPGMSN,9,84.0909090909091,7482.665639445301,11
Flipkart_DLPGMSN,10,76.9090909090909,6843.605546995378,11
Flipkart_DLPGMSN,11,79.0,7029.661016949153,11
Flipkart_DLPGMSN,12,75.18181818181819,6689.907550077041,11
Flipkart_DLPGMSN,13,75.0909090909091,6681.818181818182,11
Flipkart_DLPGMSN,14,75.27272727272727,6697.996918335901,11
Flipkart_DLPGMSN,15,82.63636363636364,7353.235747303544,11
Flipkart_DLPGMSN,16,87.36363636363636,7775.500770416024,11
Flipkart_DLPGMSN,17,77.0909090909091,6861.941448382126,11
Flipkart_DLPGMSN,18,84.18181818181819,7497.226502311248,11
Flipkart_DLPGMSN,19,76.54545454545455,6812.326656394453,11
Flipkart_DLPGMSN,20,76.54545454545455,6813.405238828968,11
Flipkart_DLPGMSN,21,66.36363636363636,5907.935285053929,11
Flipkart_DLPGMSN,22,76.81818181818181,6836.594761171033,11
Flipkart_DLPGMSN,23,63.63636363636363,5663.097072419107,11
Flipkart_DLPGMSN,24,65.45454545454545,5824.884437596303,11
Flipkart_DLPGMSN,25,69.45454545454545,6186.209553158706,11
Flipkart_DLPGMSN,26,67.2,5982.627118644068,10
Flipkart_DLPGMSN,27,65.5,5833.135593220339,10
Flipkart_DLPGMSN,28,81.3,7234.9152542372885,10
Flipkart_DLPGMSN,29,73.0,6498.135593220339,10
Flipkart_DLPGMSN,30,75.8,6747.28813559322,10
Flipkart_DLPGMSN,31,78.33333333333333,6971.327683615819,6
Flipkart_DSPDRSL,1,91.72727272727273,33284.32203389831,11
Flipkart_DSPDRSL,2,80.27272727272727,29593.721109399074,11
Flipkart_DSPDRSL,3,72.0,26784.129429892146,11
Flipkart_DSPDRSL,4,68.63636363636364,25617.257318952237,11
Flipkart_DSPDRSL,5,75.54545454545455,28104.776579352852,11
Flipkart_DSPDRSL,6,69.18181818181819,25878.775038520806,11
Flipkart_DSPDRSL,7,60.09090909090909,22542.796610169495,11
Flipkart_DSPDRSL,8,53.81818181818182,19953.85208012327,11
Flipkart_DSPDRSL,9,56.54545454545455,20960.862865947613,11
Flipkart_DSPDRSL,10,55.72727272727273,20577.42681047766,11
Flipkart_DSPDRSL,11,61.90909090909091,22909.32203389831,11
Flipkart_DSPDRSL,12,64.0909090909091,23803.19722650231,11
Flipkart_DSPDRSL,13,58.72727272727273,21664.984591679506,11
Flipkart_DSPDRSL,14,65.63636363636364,24520.80123266564,11
Flipkart_DSPDRSL,15,63.18181818181818,23332.704160246536,11
Flipkart_DSPDRSL,16,52.63636363636363,19357.164869029275,11
Flipkart_DSPDRSL,17,56.72727272727273,20843.412942989216,11
Flipkart_DSPDRSL,18,57.63636363636363,21121.72573189522,11
Flipkart_DSPDRSL,19,58.72727272727273,21704.16024653313,11
Flipkart_DSPDRSL,20,56.36363636363637,20553.543913713405,11
Flipkart_DSPDRSL,21,66.63636363636364,24361.633281972263,11
Flipkart_DSPDRSL,22,60.72727272727273,22225.61633281972,11
Flipkart_DSPDRSL,23,66.27272727272727,24343.56702619415,11
Flipkart_DSPDRSL,24,63.18181818181818,23294.799691833592,11
Flipkart_DSPDRSL,25,56.90909090909091,21083.744221879813,11
Flipkart_DSPDRSL,26,58.3,21800.63559322034,10
Flipkart_DSPDRSL,27,51.2,19172.245762711864,10
Flipkart_DSPDRSL,28,104.8,37068.47457627119,10
Flipkart_DSPDRSL,29,91.4,32692.33050847458,10
Flipkart_DSPDRSL,30,78.2,28329.110169491527,10
Flipkart_DSPDRSL,31,51.666666666666664,19429.307909604522,6
Flipkart_DSPSBSL,1,127.63636363636364,46632.81972265023,11
Flipkart_DSPSBSL,2,127.72727272727273,47069.491525423735,11
Flipkart_DSPSBSL,3,125.18181818181819,46187.98151001541,11
Flipkart_DSPSBSL,4,117.72727272727273,43736.17103235747,11
Flipkart_DSPSBSL,5,118.18181818181819,43725.03852080124,11
Flipkart_DSPSBSL,6,107.63636363636364,39942.29583975347,11
Flipkart_DSPSBSL,7,100.36363636363636,37341.94915254237,11
Flipkart_DSPSBSL,8,102.27272727272727,37799.69183359014,11
